"Measure code","DH_FACT_ATT","COUNTRY_REGION","YEAR","VALUE"
"DH_28","MND_1","BGR","2022","1"
"DH_28","YES_2","HRV","2022","1"
"DH_28","YES_1","CYP","2022","1"
"DH_28","YES_1","CZE","2022","1"
"DH_28","YES_1","DNK","2022","1"
"DH_28","YES_1","EST","2022","1"
"DH_28","YES_1","FIN","2022","1"
"DH_28","YES_1","FRA","2022","1"
"DH_28","YES_1","GEO","2022","1"
"DH_28","YES_1","DEU","2022","1"
"DH_28","YES_1","GRC","2022","1"
"DH_28","YES_1","HUN","2022","1"
"DH_28","YES_1","ISL","2022","1"
"DH_28","MND_1","IRL","2022","1"
"DH_28","YES_1","ISR","2022","1"
"DH_28","YES_2","ITA","2022","1"
"DH_28","YES_1","KAZ","2022","1"
"DH_28","YES_2","KGZ","2022","1"
"DH_28","YES_2","LVA","2022","1"
"DH_28","YES_1","LTU","2022","1"
"DH_28","YES_3","LUX","2022","1"
"DH_28","YES_1","MLT","2022","1"
"DH_28","MND_1","MCO","2022","1"
"DH_28","YES_1","MNE","2022","1"
"DH_28","YES_1","NLD","2022","1"
"DH_28","YES_1","MKD","2022","1"
"DH_28","YES_1","NOR","2022","1"
"DH_28","YES_1","POL","2022","1"
"DH_28","YES_1","PRT","2022","1"
"DH_28","NO","MDA","2022","1"
"DH_28","YES_2","UZB","2022","1"
"DH_28","YES_1","ROU","2022","1"
"DH_28","YES_1","RUS","2022","1"
"DH_28","YES_1","SMR","2022","1"
"DH_28","YES_2","SRB","2022","1"
"DH_28","YES_1","SVK","2022","1"
"DH_28","YES_2","SVN","2022","1"
"DH_28","YES_1","ESP","2022","1"
"DH_28","YES_1","SWE","2022","1"
"DH_28","YES_1","CHE","2022","1"
"DH_28","YES_2","TJK","2022","1"
"DH_28","YES_1","TKM","2022","1"
"DH_28","YES_1","TUR","2022","1"
"DH_28","YES_1","UKR","2022","1"
"DH_28","YES_1","GBR","2022","1"
"DH_29","YES_1","ALB","2022","1"
"DH_29","YES_1","AND","2022","1"
"DH_29","YES_1","ARM","2022","1"
"DH_29","YES_1","AUT","2022","1"
"DH_29","YES_2","AZE","2022","1"
"DH_29","YES_1","BLR","2022","1"
"DH_29","YES_1","BEL","2022","1"
"DH_29","MND_1","BIH","2022","1"
"DH_29","MND_1","BGR","2022","1"
"DH_29","YES_2","HRV","2022","1"
"DH_29","YES_2","CYP","2022","1"
"DH_29","YES_1","CZE","2022","1"
"DH_29","YES_1","DNK","2022","1"
"DH_29","YES_1","EST","2022","1"
"DH_29","YES_1","FIN","2022","1"
"DH_29","YES_1","FRA","2022","1"
"DH_29","YES_1","GEO","2022","1"
"DH_29","YES_1","DEU","2022","1"
"DH_29","NO","GRC","2022","1"
"DH_29","YES_1","HUN","2022","1"
"DH_29","YES_1","ISL","2022","1"
"DH_29","MND_1","IRL","2022","1"
"DH_29","YES_1","ISR","2022","1"
"DH_29","YES_1","ITA","2022","1"
"DH_29","YES_1","KAZ","2022","1"
"DH_29","YES_2","KGZ","2022","1"
"DH_29","YES_2","LVA","2022","1"
"DH_29","YES_1","LTU","2022","1"
"DH_29","NO","LUX","2022","1"
"DH_29","YES_1","MLT","2022","1"
"DH_29","MND_1","MCO","2022","1"
"DH_29","YES_1","MNE","2022","1"
"DH_29","YES_1","NLD","2022","1"
"DH_29","YES_1","MKD","2022","1"
"DH_29","YES_1","NOR","2022","1"
"DH_29","YES_1","POL","2022","1"
"DH_29","MND_1","PRT","2022","1"
"DH_29","NO","MDA","2022","1"
"DH_29","YES_2","UZB","2022","1"
"DH_29","NO","ROU","2022","1"
"DH_29","YES_1","RUS","2022","1"
"DH_29","YES_1","SMR","2022","1"
"DH_29","YES_2","SRB","2022","1"
"DH_29","YES_1","SVK","2022","1"
"DH_29","YES_2","SVN","2022","1"
"DH_29","YES_1","ESP","2022","1"
"DH_29","YES_1","SWE","2022","1"
"DH_29","YES_2","CHE","2022","1"
"DH_29","YES_2","TJK","2022","1"
"DH_29","YES_2","TKM","2022","1"
"DH_29","YES_1","TUR","2022","1"
"DH_29","YES_1","UKR","2022","1"
"DH_29","YES_1","GBR","2022","1"
"DH_30","YES_1","ALB","2022","1"
"DH_30","YES_1","AND","2022","1"
"DH_30","YES_2","ARM","2022","1"
"DH_30","YES_1","AUT","2022","1"
"DH_30","YES_3","AZE","2022","1"
"DH_30","YES_1","BLR","2022","1"
"DH_30","YES_1","BEL","2022","1"
"DH_30","MND_1","BIH","2022","1"
"DH_30","YES_1","BGR","2022","1"
"DH_30","YES_1","HRV","2022","1"
"DH_30","YES_1","CYP","2022","1"
"DH_30","YES_1","CZE","2022","1"
"DH_30","YES_1","DNK","2022","1"
"DH_30","YES_1","EST","2022","1"
"DH_30","YES_1","FIN","2022","1"
"DH_30","YES_2","FRA","2022","1"
"DH_30","YES_1","GEO","2022","1"
"DH_30","YES_1","DEU","2022","1"
"DH_30","YES_1","GRC","2022","1"
"DH_30","YES_1","HUN","2022","1"
"DH_30","YES_1","ISL","2022","1"
"DH_30","MND_1","IRL","2022","1"
"DH_30","YES_1","ISR","2022","1"
"DH_30","YES_1","ITA","2022","1"
"DH_30","YES_1","KAZ","2022","1"
"DH_30","NO","KGZ","2022","1"
"DH_30","YES_1","LVA","2022","1"
"DH_30","YES_1","LTU","2022","1"
"DH_30","NO","LUX","2022","1"
"DH_30","YES_1","MLT","2022","1"
"DH_30","MND_1","MCO","2022","1"
"DH_30","YES_1","MNE","2022","1"
"DH_30","YES_1","NLD","2022","1"
"DH_30","YES_1","MKD","2022","1"
"DH_30","YES_1","NOR","2022","1"
"DH_30","YES_1","POL","2022","1"
"DH_30","YES_1","PRT","2022","1"
"DH_30","NO","MDA","2022","1"
"DH_30","YES_2","UZB","2022","1"
"DH_30","YES_1","ROU","2022","1"
"DH_30","YES_1","RUS","2022","1"
"DH_30","YES_1","SMR","2022","1"
"DH_30","YES_1","SRB","2022","1"
"DH_30","YES_1","SVK","2022","1"
"DH_30","YES_1","SVN","2022","1"
"DH_30","YES_1","ESP","2022","1"
"DH_30","YES_1","SWE","2022","1"
"DH_30","NO","CHE","2022","1"
"DH_30","YES_2","TJK","2022","1"
"DH_30","YES_2","TKM","2022","1"
"DH_30","YES_1","TUR","2022","1"
"DH_30","YES_1","UKR","2022","1"
"DH_30","YES_1","GBR","2022","1"
"DH_31","YES_2","ALB","2022","1"
"DH_31","YES_1","AND","2022","1"
"DH_31","YES_2","ARM","2022","1"
"DH_31","YES_1","AUT","2022","1"
"DH_31","YES_2","AZE","2022","1"
"DH_31","YES_2","BLR","2022","1"
"DH_31","MND_1","BEL","2022","1"
"DH_31","MND_1","BIH","2022","1"
"DH_31","MND_1","BGR","2022","1"
"DH_31","YES_1","HRV","2022","1"
"DH_31","NO","CYP","2022","1"
"DH_31","NO","CZE","2022","1"
"DH_31","YES_1","DNK","2022","1"
"DH_31","YES_1","EST","2022","1"
"DH_31","YES_1","FIN","2022","1"
"DH_31","YES_1","FRA","2022","1"
"DH_31","YES_1","GEO","2022","1"
"DH_31","YES_2","DEU","2022","1"
"DH_31","YES_1","GRC","2022","1"
"DH_31","YES_1","HUN","2022","1"
"DH_31","YES_1","ISL","2022","1"
"DH_31","YES_1","IRL","2022","1"
"DH_31","YES_1","ISR","2022","1"
"DH_31","YES_1","ITA","2022","1"
"DH_31","YES_1","KAZ","2022","1"
"DH_31","YES_1","KGZ","2022","1"
"DH_31","YES_1","LVA","2022","1"
"DH_31","YES_1","LTU","2022","1"
"DH_31","YES_3","LUX","2022","1"
"DH_31","NO","MLT","2022","1"
"DH_31","MND_1","MCO","2022","1"
"DH_31","YES_2","MNE","2022","1"
"DH_31","YES_1","NLD","2022","1"
"DH_31","YES_2","MKD","2022","1"
"DH_31","YES_1","NOR","2022","1"
"DH_31","YES_2","POL","2022","1"
"DH_31","YES_1","PRT","2022","1"
"DH_31","YES_2","MDA","2022","1"
"DH_31","YES_3","UZB","2022","1"
"DH_31","YES_3","ROU","2022","1"
"DH_31","YES_2","RUS","2022","1"
"DH_31","YES_1","SMR","2022","1"
"DH_31","YES_1","SRB","2022","1"
"DH_31","YES_2","SVK","2022","1"
"DH_31","YES_3","SVN","2022","1"
"DH_31","YES_1","ESP","2022","1"
"DH_31","YES_1","SWE","2022","1"
"DH_31","YES_2","CHE","2022","1"
"DH_31","YES_2","TJK","2022","1"
"DH_31","MND_1","TKM","2022","1"
"DH_31","YES_1","TUR","2022","1"
"DH_31","YES_1","UKR","2022","1"
"DH_31","YES_1","GBR","2022","1"
"DH_32","YES_1","ALB","2022","1"
"DH_32","YES_1","AND","2022","1"
"DH_32","YES_2","ARM","2022","1"
"DH_32","YES_1","AUT","2022","1"
"DH_32","YES_2","AZE","2022","1"
"DH_32","YES_2","BLR","2022","1"
"DH_32","YES_1","BEL","2022","1"
"DH_32","MND_1","BIH","2022","1"
"DH_32","MND_1","BGR","2022","1"
"DH_32","YES_1","HRV","2022","1"
"DH_32","NO","CYP","2022","1"
"DH_32","NO","CZE","2022","1"
"DH_32","YES_1","DNK","2022","1"
"DH_32","YES_1","EST","2022","1"
"DH_32","YES_1","FIN","2022","1"
"DH_32","YES_1","FRA","2022","1"
"DH_32","YES_1","GEO","2022","1"
"DH_32","YES_2","DEU","2022","1"
"DH_32","NO","GRC","2022","1"
"DH_32","YES_1","HUN","2022","1"
"DH_32","YES_1","ISL","2022","1"
"DH_32","YES_1","IRL","2022","1"
"DH_32","YES_1","ISR","2022","1"
"DH_32","YES_1","ITA","2022","1"
"DH_32","YES_1","KAZ","2022","1"
"DH_32","YES_1","KGZ","2022","1"
"DH_32","YES_1","LVA","2022","1"
"DH_32","YES_1","LTU","2022","1"
"DH_32","YES_3","LUX","2022","1"
"DH_32","NO","MLT","2022","1"
"DH_32","MND_1","MCO","2022","1"
"DH_32","YES_2","MNE","2022","1"
"DH_32","YES_1","NLD","2022","1"
"DH_32","YES_1","MKD","2022","1"
"DH_32","YES_1","NOR","2022","1"
"DH_32","YES_2","POL","2022","1"
"DH_32","YES_1","PRT","2022","1"
"DH_32","YES_2","MDA","2022","1"
"DH_32","YES_3","UZB","2022","1"
"DH_32","YES_3","ROU","2022","1"
"DH_32","NO","RUS","2022","1"
"DH_32","YES_1","SMR","2022","1"
"DH_32","YES_1","SRB","2022","1"
"DH_32","YES_2","SVK","2022","1"
"DH_32","YES_1","SVN","2022","1"
"DH_32","YES_1","ESP","2022","1"
"DH_32","YES_1","SWE","2022","1"
"DH_32","YES_2","CHE","2022","1"
"DH_32","YES_2","TJK","2022","1"
"DH_32","MND_1","TKM","2022","1"
"DH_32","YES_1","TUR","2022","1"
"DH_32","YES_1","UKR","2022","1"
"DH_32","YES_1","GBR","2022","1"
"DH_33","YES_1","ALB","2022","1"
"DH_33","YES_1","AND","2022","1"
"DH_33","YES_2","ARM","2022","1"
"DH_33","YES_1","AUT","2022","1"
"DH_33","YES_2","AZE","2022","1"
"DH_33","YES_2","BLR","2022","1"
"DH_33","YES_1","BEL","2022","1"
"DH_33","MND_1","BIH","2022","1"
"DH_33","MND_1","BGR","2022","1"
"DH_33","YES_2","HRV","2022","1"
"DH_33","YES_3","CYP","2022","1"
"DH_33","YES_3","CZE","2022","1"
"DH_33","YES_1","DNK","2022","1"
"DH_33","YES_1","EST","2022","1"
"DH_33","YES_1","FIN","2022","1"
"DH_33","YES_1","FRA","2022","1"
"DH_33","YES_1","GEO","2022","1"
"DH_33","YES_2","DEU","2022","1"
"DH_33","NO","GRC","2022","1"
"DH_33","YES_1","HUN","2022","1"
"DH_33","YES_1","ISL","2022","1"
"DH_33","NO","IRL","2022","1"
"DH_33","YES_1","ISR","2022","1"
"DH_33","YES_2","ITA","2022","1"
"DH_33","YES_1","KAZ","2022","1"
"DH_33","YES_1","KGZ","2022","1"
"DH_33","YES_2","LVA","2022","1"
"DH_33","YES_1","LTU","2022","1"
"DH_33","YES_3","LUX","2022","1"
"DH_33","YES_1","MLT","2022","1"
"DH_33","MND_1","MCO","2022","1"
"DH_33","YES_1","MNE","2022","1"
"DH_33","YES_1","NLD","2022","1"
"DH_33","YES_1","MKD","2022","1"
"DH_33","YES_1","NOR","2022","1"
"DH_33","YES_2","POL","2022","1"
"DH_33","YES_1","PRT","2022","1"
"DH_33","YES_2","MDA","2022","1"
"DH_33","NO","UZB","2022","1"
"DH_33","YES_3","ROU","2022","1"
"DH_33","YES_2","RUS","2022","1"
"DH_33","YES_1","SMR","2022","1"
"DH_33","YES_1","SRB","2022","1"
"DH_33","YES_2","SVK","2022","1"
"DH_33","YES_1","SVN","2022","1"
"DH_33","YES_1","ESP","2022","1"
"DH_33","YES_1","SWE","2022","1"
"DH_33","YES_2","CHE","2022","1"
"DH_33","YES_2","TJK","2022","1"
"DH_33","MND_1","TKM","2022","1"
"DH_33","YES_1","TUR","2022","1"
"DH_33","YES_1","UKR","2022","1"
"DH_33","YES_1","GBR","2022","1"
"DH_34","YES_1","ALB","2022","1"
"DH_34","YES_1","AND","2022","1"
"DH_34","YES_2","ARM","2022","1"
"DH_34","NO","AUT","2022","1"
"DH_34","NO","AZE","2022","1"
"DH_34","YES_2","BLR","2022","1"
"DH_34","YES_1","BEL","2022","1"
"DH_34","MND_1","BIH","2022","1"
"DH_34","MND_1","BGR","2022","1"
"DH_34","YES_2","HRV","2022","1"
"DH_34","YES_3","CYP","2022","1"
"DH_34","YES_3","CZE","2022","1"
"DH_34","YES_1","DNK","2022","1"
"DH_34","YES_1","EST","2022","1"
"DH_34","YES_1","FIN","2022","1"
"DH_34","YES_1","FRA","2022","1"
"DH_34","YES_2","GEO","2022","1"
"DH_34","YES_2","DEU","2022","1"
"DH_34","NO","GRC","2022","1"
"DH_34","YES_2","HUN","2022","1"
"DH_34","YES_1","ISL","2022","1"
"DH_34","NO","IRL","2022","1"
"DH_34","YES_1","ISR","2022","1"
"DH_34","YES_2","ITA","2022","1"
"DH_34","YES_1","KAZ","2022","1"
"DH_34","YES_1","KGZ","2022","1"
"DH_34","YES_2","LVA","2022","1"
"DH_34","YES_3","LTU","2022","1"
"DH_34","YES_3","LUX","2022","1"
"DH_34","NO","MLT","2022","1"
"DH_34","MND_1","MCO","2022","1"
"DH_34","NO","MNE","2022","1"
"DH_34","YES_1","NLD","2022","1"
"DH_34","YES_1","MKD","2022","1"
"DH_34","NO","NOR","2022","1"
"DH_34","YES_3","POL","2022","1"
"DH_34","YES_1","PRT","2022","1"
"DH_34","YES_2","MDA","2022","1"
"DH_34","YES_3","UZB","2022","1"
"DH_34","YES_3","ROU","2022","1"
"DH_34","YES_2","RUS","2022","1"
"DH_34","YES_1","SMR","2022","1"
"DH_34","YES_1","SRB","2022","1"
"DH_34","YES_2","SVK","2022","1"
"DH_34","YES_1","SVN","2022","1"
"DH_34","YES_1","ESP","2022","1"
"DH_34","YES_1","SWE","2022","1"
"DH_34","YES_2","CHE","2022","1"
"DH_34","YES_2","TJK","2022","1"
"DH_34","MND_1","TKM","2022","1"
"DH_34","YES_1","TUR","2022","1"
"DH_34","YES_1","UKR","2022","1"
"DH_34","YES_1","GBR","2022","1"
"DH_35","YES_1","ALB","2022","1"
"DH_35","YES_1","AND","2022","1"
"DH_35","YES_2","ARM","2022","1"
"DH_35","NO","AUT","2022","1"
"DH_35","YES_2","AZE","2022","1"
"DH_35","YES_2","BLR","2022","1"
"DH_35","NO","BEL","2022","1"
"DH_35","MND_1","BIH","2022","1"
"DH_35","MND_1","BGR","2022","1"
"DH_35","YES_1","HRV","2022","1"
"DH_35","YES_1","CYP","2022","1"
"DH_35","NO","CZE","2022","1"
"DH_35","YES_1","DNK","2022","1"
"DH_35","YES_1","EST","2022","1"
"DH_35","YES_1","FIN","2022","1"
"DH_35","YES_1","FRA","2022","1"
"DH_35","YES_2","GEO","2022","1"
"DH_35","YES_2","DEU","2022","1"
"DH_35","YES_1","GRC","2022","1"
"DH_35","YES_2","HUN","2022","1"
"DH_35","YES_1","ISL","2022","1"
"DH_35","YES_1","IRL","2022","1"
"DH_35","YES_1","ISR","2022","1"
"DH_35","NO","ITA","2022","1"
"DH_35","YES_1","KAZ","2022","1"
"DH_35","NO","KGZ","2022","1"
"DH_35","YES_2","LVA","2022","1"
"DH_35","YES_1","LTU","2022","1"
"DH_35","NO","LUX","2022","1"
"DH_35","YES_1","MLT","2022","1"
"DH_35","MND_1","MCO","2022","1"
"DH_35","YES_1","MNE","2022","1"
"DH_35","YES_1","NLD","2022","1"
"DH_35","YES_1","MKD","2022","1"
"DH_35","YES_1","NOR","2022","1"
"DH_35","YES_2","POL","2022","1"
"DH_35","YES_1","PRT","2022","1"
"DH_35","YES_2","MDA","2022","1"
"DH_35","YES_3","UZB","2022","1"
"DH_35","NO","ROU","2022","1"
"DH_35","YES_1","RUS","2022","1"
"DH_35","YES_1","SMR","2022","1"
"DH_35","YES_1","SRB","2022","1"
"DH_35","YES_2","SVK","2022","1"
"DH_35","YES_1","SVN","2022","1"
"DH_35","YES_1","ESP","2022","1"
"DH_35","YES_1","SWE","2022","1"
"DH_35","YES_2","CHE","2022","1"
"DH_35","YES_2","TJK","2022","1"
"DH_35","MND_1","TKM","2022","1"
"DH_35","YES_1","TUR","2022","1"
"DH_35","YES_1","UKR","2022","1"
"DH_35","YES_1","GBR","2022","1"
"DH_36","YES_1","ALB","2022","1"
"DH_36","YES_1","AND","2022","1"
"DH_36","YES_2","ARM","2022","1"
"DH_36","YES_1","AUT","2022","1"
"DH_36","YES_2","AZE","2022","1"
"DH_36","YES_2","BLR","2022","1"
"DH_36","YES_1","BEL","2022","1"
"DH_36","MND_1","BIH","2022","1"
"DH_36","MND_1","BGR","2022","1"
"DH_36","YES_1","HRV","2022","1"
"DH_36","YES_1","CYP","2022","1"
"DH_36","YES_1","CZE","2022","1"
"DH_36","YES_1","DNK","2022","1"
"DH_36","YES_1","EST","2022","1"
"DH_36","YES_1","FIN","2022","1"
"DH_36","YES_1","FRA","2022","1"
"DH_36","YES_2","GEO","2022","1"
"DH_36","YES_2","DEU","2022","1"
"DH_36","NO","GRC","2022","1"
"DH_36","YES_1","HUN","2022","1"
"DH_36","YES_1","ISL","2022","1"
"DH_36","YES_1","IRL","2022","1"
"DH_36","YES_1","ISR","2022","1"
"DH_36","YES_2","ITA","2022","1"
"DH_36","YES_1","KAZ","2022","1"
"DH_36","YES_1","KGZ","2022","1"
"DH_36","YES_2","LVA","2022","1"
"DH_36","YES_1","LTU","2022","1"
"DH_36","YES_2","LUX","2022","1"
"DH_36","YES_1","MLT","2022","1"
"DH_36","MND_1","MCO","2022","1"
"DH_36","YES_1","MNE","2022","1"
"DH_36","YES_1","NLD","2022","1"
"DH_36","YES_2","MKD","2022","1"
"DH_36","YES_1","NOR","2022","1"
"DH_36","YES_2","POL","2022","1"
"DH_36","YES_2","PRT","2022","1"
"DH_36","YES_2","MDA","2022","1"
"DH_36","YES_3","UZB","2022","1"
"DH_36","NO","ROU","2022","1"
"DH_36","YES_1","RUS","2022","1"
"DH_36","YES_1","SMR","2022","1"
"DH_36","YES_1","SRB","2022","1"
"DH_36","YES_3","SVK","2022","1"
"DH_36","YES_1","SVN","2022","1"
"DH_36","YES_1","ESP","2022","1"
"DH_36","YES_1","SWE","2022","1"
"DH_36","YES_2","CHE","2022","1"
"DH_36","YES_2","TJK","2022","1"
"DH_36","MND_1","TKM","2022","1"
"DH_36","YES_1","TUR","2022","1"
"DH_36","YES_1","UKR","2022","1"
"DH_36","YES_1","GBR","2022","1"
"DH_37","YES","ALB","2022","1"
"DH_37","YES","AND","2022","1"
"DH_37","YES","ARM","2022","1"
"DH_37","YES","AUT","2022","1"
"DH_37","YES","AZE","2022","1"
"DH_37","NO","BLR","2022","1"
"DH_37","YES","BEL","2022","1"
"DH_37","MND_1","BIH","2022","1"
"DH_37","YES","BGR","2022","1"
"DH_37","YES","HRV","2022","1"
"DH_37","NO","CYP","2022","1"
"DH_37","NO","CZE","2022","1"
"DH_37","YES","DNK","2022","1"
"DH_37","YES","EST","2022","1"
"DH_37","YES","FIN","2022","1"
"DH_37","YES","FRA","2022","1"
"DH_37","NO","GEO","2022","1"
"DH_37","NO","DEU","2022","1"
"DH_37","YES","GRC","2022","1"
"DH_37","YES","HUN","2022","1"
"DH_37","YES","ISL","2022","1"
"DH_37","NO","IRL","2022","1"
"DH_37","NO","ISR","2022","1"
"DH_37","YES","ITA","2022","1"
"DH_37","YES","KAZ","2022","1"
"DH_37","YES","KGZ","2022","1"
"DH_37","YES","LVA","2022","1"
"DH_37","YES","LTU","2022","1"
"DH_37","YES","LUX","2022","1"
"DH_37","YES","MLT","2022","1"
"DH_37","YES","MCO","2022","1"
"DH_37","YES","MNE","2022","1"
"DH_37","NO","NLD","2022","1"
"DH_37","NO","MKD","2022","1"
"DH_37","YES","NOR","2022","1"
"DH_37","YES","POL","2022","1"
"DH_37","YES","PRT","2022","1"
"DH_37","NO","MDA","2022","1"
"DH_37","NO","UZB","2022","1"
"DH_37","NO","ROU","2022","1"
"DH_37","NO","RUS","2022","1"
"DH_37","YES","SMR","2022","1"
"DH_37","YES","SRB","2022","1"
"DH_37","YES","SVK","2022","1"
"DH_37","YES","SVN","2022","1"
"DH_37","NO","ESP","2022","1"
"DH_37","YES","SWE","2022","1"
"DH_37","YES","CHE","2022","1"
"DH_37","NO","TJK","2022","1"
"DH_37","MND_1","TKM","2022","1"
"DH_37","YES","TUR","2022","1"
"DH_37","YES","UKR","2022","1"
"DH_37","YES","GBR","2022","1"
"DH_38","NO","ALB","2022","1"
"DH_38","NO","AND","2022","1"
"DH_38","YES","ARM","2022","1"
"DH_38","NO","AUT","2022","1"
"DH_38","NO","AZE","2022","1"
"DH_38","YES","BLR","2022","1"
"DH_38","NO","BEL","2022","1"
"DH_38","MND_1","BIH","2022","1"
"DH_38","NO","BGR","2022","1"
"DH_38","YES","HRV","2022","1"
"DH_38","YES","CYP","2022","1"
"DH_38","NO","CZE","2022","1"
"DH_38","YES","DNK","2022","1"
"DH_38","YES","EST","2022","1"
"DH_38","MND_1","FIN","2022","1"
"DH_38","NO","FRA","2022","1"
"DH_38","NO","GEO","2022","1"
"DH_38","NO","DEU","2022","1"
"DH_38","YES","GRC","2022","1"
"DH_38","YES","HUN","2022","1"
"DH_38","YES","ISL","2022","1"
"DH_38","MND_1","IRL","2022","1"
"DH_38","NO","ISR","2022","1"
"DH_38","YES","ITA","2022","1"
"DH_38","YES","KAZ","2022","1"
"DH_38","YES","KGZ","2022","1"
"DH_38","NO","LVA","2022","1"
"DH_38","YES","LTU","2022","1"
"DH_38","NO","LUX","2022","1"
"DH_38","NO","MLT","2022","1"
"DH_38","YES","MCO","2022","1"
"DH_38","YES","MNE","2022","1"
"DH_38","NO","NLD","2022","1"
"DH_38","NO","MKD","2022","1"
"DH_38","YES","NOR","2022","1"
"DH_38","NO","POL","2022","1"
"DH_38","YES","PRT","2022","1"
"DH_38","NO","MDA","2022","1"
"DH_38","NO","UZB","2022","1"
"DH_38","NO","ROU","2022","1"
"DH_38","MND_1","RUS","2022","1"
"DH_38","NO","SMR","2022","1"
"DH_38","YES","SRB","2022","1"
"DH_38","YES","SVK","2022","1"
"DH_38","YES","SVN","2022","1"
"DH_38","MND_1","ESP","2022","1"
"DH_38","YES","SWE","2022","1"
"DH_38","NO","CHE","2022","1"
"DH_38","YES","TJK","2022","1"
"DH_38","MND_1","TKM","2022","1"
"DH_38","YES","TUR","2022","1"
"DH_38","YES","UKR","2022","1"
"DH_38","YES","GBR","2022","1"
"DH_39","YES","ALB","2022","1"
"DH_39","NO","AND","2022","1"
"DH_39","YES","ARM","2022","1"
"DH_39","YES","AUT","2022","1"
"DH_39","YES","AZE","2022","1"
"DH_39","YES","BLR","2022","1"
"DH_39","YES","BEL","2022","1"
"DH_39","MND_1","BIH","2022","1"
"DH_39","NO","BGR","2022","1"
"DH_39","YES","HRV","2022","1"
"DH_39","YES","CYP","2022","1"
"DH_39","NO","CZE","2022","1"
"DH_39","YES","DNK","2022","1"
"DH_39","YES","EST","2022","1"
"DH_39","YES","FIN","2022","1"
"DH_39","YES","FRA","2022","1"
"DH_39","NO","GEO","2022","1"
"DH_39","NO","DEU","2022","1"
"DH_39","YES","GRC","2022","1"
"DH_39","YES","HUN","2022","1"
"DH_39","YES","ISL","2022","1"
"DH_39","MND_1","IRL","2022","1"
"DH_39","NO","ISR","2022","1"
"DH_39","YES","ITA","2022","1"
"DH_39","MND_1","KAZ","2022","1"
"DH_39","YES","KGZ","2022","1"
"DH_39","YES","LVA","2022","1"
"DH_39","YES","LTU","2022","1"
"DH_39","YES","LUX","2022","1"
"DH_39","YES","MLT","2022","1"
"DH_39","YES","MCO","2022","1"
"DH_39","MND_1","MNE","2022","1"
"DH_39","YES","NLD","2022","1"
"DH_39","NO","MKD","2022","1"
"DH_39","YES","NOR","2022","1"
"DH_39","YES","POL","2022","1"
"DH_39","YES","PRT","2022","1"
"DH_39","NO","MDA","2022","1"
"DH_39","NO","UZB","2022","1"
"DH_39","NO","ROU","2022","1"
"DH_39","MND_1","RUS","2022","1"
"DH_39","YES","SMR","2022","1"
"DH_39","YES","SRB","2022","1"
"DH_39","YES","SVK","2022","1"
"DH_39","YES","SVN","2022","1"
"DH_39","MND_1","ESP","2022","1"
"DH_39","YES","SWE","2022","1"
"DH_39","YES","CHE","2022","1"
"DH_39","YES","TJK","2022","1"
"DH_39","MND_1","TKM","2022","1"
"DH_39","YES","TUR","2022","1"
"DH_39","YES","UKR","2022","1"
"DH_39","MND_1","GBR","2022","1"
"DH_40","NO","ALB","2022","1"
"DH_40","YES","AND","2022","1"
"DH_40","NO","ARM","2022","1"
"DH_40","NO","AUT","2022","1"
"DH_40","NO","AZE","2022","1"
"DH_40","YES","BLR","2022","1"
"DH_40","NO","BEL","2022","1"
"DH_40","MND_1","BIH","2022","1"
"DH_40","NO","BGR","2022","1"
"DH_40","YES","HRV","2022","1"
"DH_40","YES","CYP","2022","1"
"DH_40","NO","CZE","2022","1"
"DH_40","YES","DNK","2022","1"
"DH_40","NO","EST","2022","1"
"DH_40","MND_1","FIN","2022","1"
"DH_40","YES","FRA","2022","1"
"DH_40","NO","GEO","2022","1"
"DH_40","NO","DEU","2022","1"
"DH_40","NO","GRC","2022","1"
"DH_40","NO","HUN","2022","1"
"DH_40","YES","ISL","2022","1"
"DH_40","MND_1","IRL","2022","1"
"DH_40","NO","ISR","2022","1"
"DH_40","NO","ITA","2022","1"
"DH_40","MND_1","KAZ","2022","1"
"DH_40","MND_1","KGZ","2022","1"
"DH_40","NO","LVA","2022","1"
"DH_40","YES","LTU","2022","1"
"DH_40","NO","LUX","2022","1"
"DH_40","NO","MLT","2022","1"
"DH_40","YES","MCO","2022","1"
"DH_40","MND_1","MNE","2022","1"
"DH_40","NO","NLD","2022","1"
"DH_40","NO","MKD","2022","1"
"DH_40","YES","NOR","2022","1"
"DH_40","NO","POL","2022","1"
"DH_40","YES","PRT","2022","1"
"DH_40","NO","MDA","2022","1"
"DH_40","NO","UZB","2022","1"
"DH_40","NO","ROU","2022","1"
"DH_40","MND_1","RUS","2022","1"
"DH_40","YES","SMR","2022","1"
"DH_40","YES","SRB","2022","1"
"DH_40","YES","SVK","2022","1"
"DH_40","YES","SVN","2022","1"
"DH_40","MND_1","ESP","2022","1"
"DH_40","YES","SWE","2022","1"
"DH_40","NO","CHE","2022","1"
"DH_40","YES","TJK","2022","1"
"DH_40","MND_1","TKM","2022","1"
"DH_40","NO","TUR","2022","1"
"DH_40","YES","UKR","2022","1"
"DH_40","MND_1","GBR","2022","1"
"DH_41","YES","ALB","2022","1"
"DH_41","NO","AND","2022","1"
"DH_41","YES","ARM","2022","1"
"DH_41","YES","AUT","2022","1"
"DH_41","NO","AZE","2022","1"
"DH_41","YES","BLR","2022","1"
